index,city_population,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,age29andunder_pct,age65andolder_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax
173,62822,2702602,2877,48.54569779999999,51.45430220000001,67.5,13.7,16.3,0.1,1.5,0.0,7.4,31.7,21.1,27.4,9.4,10.3,76.8,8.9,5.2,2.1,2.0,4.9,82.4,9.6,7.8,0.2,46338,365,25481,212,31.3,6561.750491,78.2,58.81,69.4,86.9,37.09222802,15.24295362,0.404376641,1,34.07443757,63.67511253,0.09245283,7083.681237000001
174,49700,2702602,1484,48.54569779999999,51.45430220000001,67.5,13.7,16.3,0.1,1.5,0.0,7.4,31.7,21.1,27.4,9.4,10.3,76.8,8.9,5.2,2.1,2.0,4.9,82.4,9.6,7.8,0.2,46338,365,25481,212,31.3,1660.456342,78.2,58.81,69.4,86.9,37.09222802,15.24295362,0.404376641,1,34.07443757,63.67511253,0.065425918,7083.681237000001
175,449974,450057,709,49.1826591,50.8173409,7.8,62.5,18.4,0.2,6.5,0.1,5.3,40.0,17.2,25.8,9.0,8.0,82.1,8.4,0.9,2.7,2.1,3.8,74.3,21.2,4.4,0.2,70500,1124,34607,477,23.7,1376.337356,62.3,53.86,54.1,70.4,41.72186608,12.2866234,1.534495906,1,48.3238382,44.78554772,0.045704808,4077.434637
176,433031,1629615,2991,49.069811,50.930189,22.5,32.2,10.7,0.3,28.7,0.8,6.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,79.3,13.2,7.3,0.1,85743,940,41363,335,32.5,1376.337356,61.0,11.07,50.2,71.9,38.5925392,12.44062329,0.3886057539999999,1,14.66100944,78.69001293,0.131986908,6930.394138
177,241110,1629615,1201,49.069811,50.930189,22.5,32.2,10.7,0.3,28.7,0.8,6.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,79.3,13.2,7.3,0.1,85743,940,41363,335,32.5,1376.337356,61.0,11.07,50.2,71.9,38.5925392,12.44062329,0.3886057539999999,1,14.66100944,78.69001293,0.039121961,6930.394138
178,159203,1629615,1349,49.069811,50.930189,22.5,32.2,10.7,0.3,28.7,0.8,6.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,79.3,13.2,7.3,0.1,85743,940,41363,335,32.5,1376.337356,61.0,11.07,50.2,71.9,38.5925392,12.44062329,0.3886057539999999,1,14.66100944,78.69001293,0.060779984,6930.394138
179,121363,1629615,4473,49.069811,50.930189,22.5,32.2,10.7,0.3,28.7,0.8,6.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,79.3,13.2,7.3,0.1,85743,940,41363,335,32.5,1376.337356,61.0,11.07,50.2,71.9,38.5925392,12.44062329,0.3886057539999999,1,14.66100944,78.69001293,0.102702119,6930.394138
180,90189,1629615,1288,49.069811,50.930189,22.5,32.2,10.7,0.3,28.7,0.8,6.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,79.3,13.2,7.3,0.1,85743,940,41363,335,32.5,1376.337356,61.0,11.07,50.2,71.9,38.5925392,12.44062329,0.3886057539999999,1,14.66100944,78.69001293,0.050806196,6930.394138
181,88815,1629615,2570,49.069811,50.930189,22.5,32.2,10.7,0.3,28.7,0.8,6.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,79.3,13.2,7.3,0.1,85743,940,41363,335,32.5,1376.337356,61.0,11.07,50.2,71.9,38.5925392,12.44062329,0.3886057539999999,1,14.66100944,78.69001293,0.080574537,6930.394138
182,81777,1629615,1307,49.069811,50.930189,22.5,32.2,10.7,0.3,28.7,0.8,6.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,79.3,13.2,7.3,0.1,85743,940,41363,335,32.5,1376.337356,61.0,11.07,50.2,71.9,38.5925392,12.44062329,0.3886057539999999,1,14.66100944,78.69001293,0.0424438829999999,6930.394138
183,77624,1629615,2868,49.069811,50.930189,22.5,32.2,10.7,0.3,28.7,0.8,6.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,79.3,13.2,7.3,0.1,85743,940,41363,335,32.5,1376.337356,61.0,11.07,50.2,71.9,38.5925392,12.44062329,0.3886057539999999,1,14.66100944,78.69001293,0.048388943,6930.394138
184,74107,1629615,1474,49.069811,50.930189,22.5,32.2,10.7,0.3,28.7,0.8,6.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,79.3,13.2,7.3,0.1,85743,940,41363,335,32.5,1376.337356,61.0,11.07,50.2,71.9,38.5925392,12.44062329,0.3886057539999999,1,14.66100944,78.69001293,0.047650305,6930.394138
185,64826,1629615,1643,49.069811,50.930189,22.5,32.2,10.7,0.3,28.7,0.8,6.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,79.3,13.2,7.3,0.1,85743,940,41363,335,32.5,2569.640004,61.0,11.07,50.2,71.9,38.5925392,12.44062329,0.3886057539999999,1,14.66100944,78.69001293,0.036099251,6930.394138
186,429606,1224763,3071,49.3670204,50.632979600000006,6.9,69.5,12.5,0.5,7.0,0.0,4.6,48.5,15.3,22.6,4.5,9.1,73.0,7.9,7.4,3.3,2.7,5.6,85.0,10.2,4.6,0.1,71154,620,41794,428,23.4,2569.640004,45.4,30.26,36.2,54.6,39.97477807,12.53885625,2.22496041,1,28.20242449,63.13272361,0.094788369,4954.148195000001
187,84943,1224763,945,49.3670204,50.632979600000006,6.9,69.5,12.5,0.5,7.0,0.0,4.6,48.5,15.3,22.6,4.5,9.1,73.0,7.9,7.4,3.3,2.7,5.6,85.0,10.2,4.6,0.1,71154,620,41794,428,23.4,2569.640004,45.4,30.26,36.2,54.6,39.97477807,12.53885625,2.22496041,1,28.20242449,63.13272361,0.06838156,4954.148195000001
188,80389,1224763,1190,49.3670204,50.632979600000006,6.9,69.5,12.5,0.5,7.0,0.0,4.6,48.5,15.3,22.6,4.5,9.1,73.0,7.9,7.4,3.3,2.7,5.6,85.0,10.2,4.6,0.1,71154,620,41794,428,23.4,2569.640004,45.4,30.26,36.2,54.6,39.97477807,12.53885625,2.22496041,1,28.20242449,63.13272361,0.062429972,4954.148195000001
189,79768,1224763,941,49.3670204,50.632979600000006,6.9,69.5,12.5,0.5,7.0,0.0,4.6,48.5,15.3,22.6,4.5,9.1,73.0,7.9,7.4,3.3,2.7,5.6,85.0,10.2,4.6,0.1,71154,620,41794,428,23.4,2569.640004,45.4,30.26,36.2,54.6,39.97477807,12.53885625,2.22496041,1,28.20242449,63.13272361,0.027863818,4954.148195000001
190,72622,1224763,860,49.3670204,50.632979600000006,6.9,69.5,12.5,0.5,7.0,0.0,4.6,48.5,15.3,22.6,4.5,9.1,73.0,7.9,7.4,3.3,2.7,5.6,85.0,10.2,4.6,0.1,71154,620,41794,428,23.4,2569.640004,45.4,30.26,36.2,54.6,39.97477807,12.53885625,2.22496041,1,28.20242449,63.13272361,0.03161193,4954.148195000001
191,64893,1224763,770,49.3670204,50.632979600000006,6.9,69.5,12.5,0.5,7.0,0.0,4.6,48.5,15.3,22.6,4.5,9.1,73.0,7.9,7.4,3.3,2.7,5.6,85.0,10.2,4.6,0.1,71154,620,41794,428,23.4,2569.640004,45.4,30.26,36.2,54.6,39.97477807,12.53885625,2.22496041,1,28.20242449,63.13272361,0.030484844,4954.148195000001
192,54064,1224763,775,49.3670204,50.632979600000006,6.9,69.5,12.5,0.5,7.0,0.0,4.6,48.5,15.3,22.6,4.5,9.1,73.0,7.9,7.4,3.3,2.7,5.6,85.0,10.2,4.6,0.1,71154,620,41794,428,23.4,2569.640004,45.4,30.26,36.2,54.6,39.97477807,12.53885625,2.22496041,1,28.20242449,63.13272361,0.033262071,4954.148195000001
193,52857,1224763,1320,49.3670204,50.632979600000006,6.9,69.5,12.5,0.5,7.0,0.0,4.6,48.5,15.3,22.6,4.5,9.1,73.0,7.9,7.4,3.3,2.7,5.6,85.0,10.2,4.6,0.1,71154,620,41794,428,23.4,3155.120754,45.4,30.26,36.2,54.6,39.97477807,12.53885625,2.22496041,1,28.20242449,63.13272361,0.038756899,4954.148195000001
194,401190,637123,784,48.7836729,51.2163271,12.1,63.0,9.8,4.4,3.0,0.1,5.9,37.3,16.6,25.1,9.2,11.9,82.3,10.0,0.7,1.3,1.6,4.0,84.7,9.7,5.4,0.2,52017,462,29797,328,19.7,3155.120754,60.3,47.88,49.3,71.4,42.24043898,12.99444447,4.779392877,2,58.39128288,35.55781327,0.113533572,3971.675418
195,110198,637123,688,48.7836729,51.2163271,12.1,63.0,9.8,4.4,3.0,0.1,5.9,37.3,16.6,25.1,9.2,11.9,82.3,10.0,0.7,1.3,1.6,4.0,84.7,9.7,5.4,0.2,52017,462,29797,328,19.7,3330.5775280000003,60.3,47.88,49.3,71.4,42.24043898,12.99444447,4.779392877,2,58.39128288,35.55781327,0.037806774,3971.675418
196,399700,1351087,1353,48.7488222,51.2511778,27.4,50.3,15.5,0.2,3.9,0.1,6.8,38.4,17.9,26.5,8.6,8.6,80.1,8.8,1.5,1.5,1.9,6.2,83.7,11.7,4.5,0.1,53742,533,29806,267,27.3,3387.586235,75.3,53.21,65.8,84.8,40.48829266,13.08581099,3.512860939,1,44.652478,51.51691597,0.052373464,5339.139884
197,390144,388182,889,47.6742868,52.3257132,5.5,30.6,59.1,0.1,2.9,0.0,8.7,42.3,22.4,20.4,6.4,8.5,68.5,9.2,7.6,5.0,4.9,4.9,79.3,13.8,6.8,0.1,38721,991,29275,529,23.8,2071.955242,70.4,63.11,62.3,78.5,40.55604013,12.15443354,0.591863979,1,14.65032688,80.81200396,0.087071448,4524.648589
198,389938,510484,931,49.4430775,50.5569225,14.1,68.6,8.8,0.6,4.3,0.0,5.6,35.8,16.9,23.4,10.1,13.8,85.0,8.3,0.5,1.4,1.5,3.2,82.5,12.5,4.8,0.1,52841,879,27583,248,18.8,3787.906375,57.0,29.72,45.3,68.7,43.20030066,12.76413214,7.658643765,2,55.27669335,36.88202857,0.11100394,3819.054833
199,384145,878744,990,51.2541764,48.7458236,52.2,35.4,5.1,0.5,4.5,0.1,10.9,26.4,18.4,20.6,21.2,13.4,79.2,12.8,0.9,1.2,2.7,3.2,76.7,16.6,6.5,0.2,50826,771,21716,280,23.4,3787.906375,63.2,8.99,50.2,76.2,48.27179381,9.874709785,10.20603098,2,53.07274239,40.41931005,0.088976081,4482.787717
200,53573,878744,1448,51.2541764,48.7458236,52.2,35.4,5.1,0.5,4.5,0.1,10.9,26.4,18.4,20.6,21.2,13.4,79.2,12.8,0.9,1.2,2.7,3.2,76.7,16.6,6.5,0.2,50826,771,21716,280,23.4,1507.156428,63.2,8.99,50.2,76.2,48.27179381,9.874709785,10.20603098,2,53.07274239,40.41931005,0.057048768,4482.787717
201,78103,1257401,1506,47.64056970000001,52.35943029999999,5.6,59.7,29.3,0.1,2.8,0.0,8.9,39.6,18.3,23.9,5.5,12.7,79.8,7.5,4.8,2.7,1.2,4.0,83.7,12.1,4.1,0.1,46720,430,30441,270,24.3,1507.156428,52.2,40.95,43.6,60.8,37.49441889,16.49323514,0.581741428,1,30.50750055,65.95834534,0.026840751,6349.362569
202,379289,487850,949,50.3925387,49.6074613,39.3,51.1,3.0,0.5,3.8,0.1,5.1,29.8,18.9,24.1,13.7,13.5,77.7,11.2,3.8,1.2,1.1,5.0,83.6,11.2,5.1,0.1,64087,991,27487,366,29.2,2358.716819,50.5,11.42,35.1,65.9,44.6031789,9.526498145,3.620446419,1,41.35078615,49.8582604,0.063519294,3384.964676
203,141464,487850,1521,50.3925387,49.6074613,39.3,51.1,3.0,0.5,3.8,0.1,5.1,29.8,18.9,24.1,13.7,13.5,77.7,11.2,3.8,1.2,1.1,5.0,83.6,11.2,5.1,0.1,64087,991,27487,366,29.2,2358.716819,50.5,11.42,35.1,65.9,44.6031789,9.526498145,3.620446419,1,41.35078615,49.8582604,0.011404931,3384.964676
204,113166,487850,1383,50.3925387,49.6074613,39.3,51.1,3.0,0.5,3.8,0.1,5.1,29.8,18.9,24.1,13.7,13.5,77.7,11.2,3.8,1.2,1.1,5.0,83.6,11.2,5.1,0.1,64087,991,27487,366,29.2,2358.716819,50.5,11.42,35.1,65.9,44.6031789,9.526498145,3.620446419,1,41.35078615,49.8582604,0.06909914,3384.964676
205,60336,487850,652,50.3925387,49.6074613,39.3,51.1,3.0,0.5,3.8,0.1,5.1,29.8,18.9,24.1,13.7,13.5,77.7,11.2,3.8,1.2,1.1,5.0,83.6,11.2,5.1,0.1,64087,991,27487,366,29.2,1849.093864,50.5,11.42,35.1,65.9,44.6031789,9.526498145,3.620446419,1,41.35078615,49.8582604,0.069319014,3384.964676
206,350365,3155816,2688,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.061163873,6614.845207
207,332318,3155816,4689,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.048036786,6614.845207
208,287401,3155816,1691,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.0305501979999999,6614.845207
209,199223,3155816,2848,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.050813598,6614.845207
210,171644,3155816,3690,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.053368249,6614.845207
211,138669,3155816,2086,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.042497795,6614.845207
212,138632,3155816,2386,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.058179597,6614.845207
213,113003,3155816,2762,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.086801731,6614.845207
214,94381,3155816,2058,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.023142633,6614.845207
215,90643,3155816,3486,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.067022884,6614.845207
216,85531,3155816,1985,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.0238496,6614.845207
217,84534,3155816,1370,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.0510319209999999,6614.845207
218,81788,3155816,3002,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.0638114809999999,6614.845207
219,79348,3155816,2755,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.0435005429999999,6614.845207
220,67644,3155816,1316,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.019505662,6614.845207
221,66385,3155816,1738,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.02168547,6614.845207
222,64558,3155816,1358,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.024758573,6614.845207
223,60513,3155816,3177,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.042648188,6614.845207
224,55357,3155816,2356,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.054031921,6614.845207
225,51233,3155816,2990,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1849.093864,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.029742384,6614.845207
226,50887,3155816,2839,49.3769282,50.6230718,34.2,41.4,1.6,0.2,19.5,0.3,5.8,40.9,17.5,24.8,6.6,10.2,78.6,9.8,2.2,1.9,2.0,5.6,82.0,10.1,7.7,0.2,81851,570,37603,270,27.4,1251.641315,65.5,14.8,55.2,75.7,40.1818396,13.17602805,0.143344433,1,42.34982101,50.93530719,0.01495537,6614.845207
227,331360,2355002,1574,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.0698747,5622.499606
228,213055,2355002,1604,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.068144379,5622.499606
229,169868,2355002,1640,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.046928187,5622.499606
230,116223,2355002,1335,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.031791406,5622.499606
231,114761,2355002,1188,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.053289515,5622.499606
232,109527,2355002,984,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.060126773,5622.499606
233,94756,2355002,787,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.042768033,5622.499606
234,91765,2355002,1066,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.055198119,5622.499606
235,85334,2355002,1125,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.097001071,5622.499606
236,79291,2355002,970,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.051255397,5622.499606
237,69283,2355002,699,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.06395565,5622.499606
238,64157,2355002,1954,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.031985192,5622.499606
239,55007,2355002,944,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.044951526,5622.499606
240,53275,2355002,767,49.7541403,50.2458597,48.0,36.6,6.0,0.4,6.1,0.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,69.4,10.05,56.5,82.3,43.65955905,13.18873683,4.622310233,1,44.35014526,49.73376045,0.090998515,5622.499606
241,326586,358484,789,49.3288403,50.6711597,63.0,30.3,3.6,0.2,1.9,0.1,5.9,29.4,21.3,24.5,13.0,11.8,83.0,10.2,1.3,1.7,1.5,2.3,77.8,15.3,6.8,0.2,53317,981,26780,491,19.6,3085.281601,73.8,28.09,63.8,83.9,43.0090506,13.00739175,6.447241956,2,48.62410804,47.12226426,0.075945191,6226.538916
242,323152,315109,439,49.0401734,50.9598266,7.0,71.8,14.3,0.2,3.6,0.0,6.1,42.9,18.1,22.9,6.0,10.1,78.7,9.3,2.0,3.8,1.9,4.4,79.3,15.5,5.0,0.1,53013,1131,31653,485,20.9,2925.7629260000003,55.8,61.61,45.5,66.1,43.56095259,11.65284773,3.066906015,2,41.73715292,51.18879067,0.0824670379999999,3856.745596
243,312697,724153,1941,49.74736,50.25264,40.8,33.2,6.7,0.2,14.8,0.5,10.1,27.5,18.8,23.6,13.6,16.6,77.4,13.9,1.5,1.6,1.5,4.0,79.0,14.4,6.4,0.2,57813,863,24694,339,32.0,2925.7629260000003,64.2,8.66,50.3,78.0,45.00461629,11.738802,8.47285738,2,39.67417003,54.03317185,0.099120994,4784.843218999999
